"","year","wbregion","social_capital","absence_exclusion","absence_capture","vdeminformal","btiinformal","informal_channels","vdeminstitutional","btiinstitutional","institutional_channels","vdemcso","bticso","intermediary_channels","civil_capacity","quality_interface","resilience","v2cagenmob","percept_civicspace","natgov_confidence"
"520",1951,"Sub-Saharan Africa",NA,NA,-0.654608885278939,-0.614463440544535,NA,NA,-0.556784066965483,NA,NA,-0.364123348110214,NA,NA,NA,NA,NA,-0.853586956521739,NA,NA
"521",1952,"Sub-Saharan Africa",NA,NA,-0.652807768297047,-0.590869067700096,NA,NA,-0.548365244677539,NA,NA,-0.366332636687633,NA,NA,NA,NA,NA,-0.8055,NA,NA
"522",1953,"Sub-Saharan Africa",NA,NA,-0.642215975006007,-0.605388681758212,NA,NA,-0.548536358951685,NA,NA,-0.376742094911896,NA,NA,NA,NA,NA,-0.797260869565217,NA,NA
"523",1954,"Sub-Saharan Africa",NA,NA,-0.642215975006007,-0.594487411012349,NA,NA,-0.540699325195834,NA,NA,-0.376742094911896,NA,NA,NA,NA,NA,-0.821673913043478,NA,NA
"524",1955,"Sub-Saharan Africa",NA,NA,-0.639717939634994,-0.598024832908674,NA,NA,-0.536626805471178,NA,NA,-0.361897933338799,NA,NA,NA,NA,NA,-0.75854347826087,NA,NA
"525",1956,"Sub-Saharan Africa",NA,NA,-0.620672924172134,-0.593539474425753,NA,NA,-0.524888366264817,NA,NA,-0.332765963885461,NA,NA,NA,NA,NA,-0.747956521739131,NA,NA
"526",1957,"Sub-Saharan Africa",NA,NA,-0.591251446454073,-0.590036733136254,NA,NA,-0.507948053124443,NA,NA,-0.316728463956678,NA,NA,NA,NA,NA,-0.739195652173913,NA,NA
"527",1958,"Sub-Saharan Africa",NA,NA,-0.542589563517853,-0.582511041454858,NA,NA,-0.483581380486166,NA,NA,-0.321735647192361,NA,NA,NA,NA,NA,-0.641978260869565,NA,NA
"528",1959,"Sub-Saharan Africa",NA,NA,-0.534612603261345,-0.592059768534479,NA,NA,-0.440665920530549,NA,NA,-0.337692516151165,NA,NA,NA,NA,NA,-0.50054347826087,NA,NA
"529",1960,"Sub-Saharan Africa",NA,NA,-0.292559146557014,-0.475636971417208,NA,NA,-0.327627831030229,NA,NA,-0.212488745968091,NA,NA,NA,NA,NA,-0.480239130434783,NA,NA
"530",1961,"Sub-Saharan Africa",NA,NA,-0.198886459198882,-0.468771441074272,NA,NA,-0.292064200799775,NA,NA,-0.203095581076072,NA,NA,NA,NA,NA,-0.383148936170213,NA,NA
"531",1962,"Sub-Saharan Africa",NA,NA,-0.161330783326595,-0.480096995839823,NA,NA,-0.230292708341243,NA,NA,-0.209827066182515,NA,NA,NA,NA,NA,-0.415255319148936,NA,NA
"532",1963,"Sub-Saharan Africa",NA,NA,-0.105780725386173,-0.458916737576974,NA,NA,-0.214130394767314,NA,NA,-0.208098818540884,NA,NA,NA,NA,NA,-0.44036170212766,NA,NA
"533",1964,"Sub-Saharan Africa",NA,NA,-0.0434857144628403,-0.475209243933012,NA,NA,-0.210516461297368,NA,NA,-0.200901732471628,NA,NA,NA,NA,NA,-0.505872340425532,NA,NA
"534",1965,"Sub-Saharan Africa",NA,NA,-0.0182540693036839,-0.487903821802092,NA,NA,-0.184131400732063,NA,NA,-0.194722655287168,NA,NA,NA,NA,NA,-0.548042553191489,NA,NA
"535",1966,"Sub-Saharan Africa",NA,NA,0.0331168449832815,-0.507160659175687,NA,NA,-0.251107015582705,NA,NA,-0.175404161101269,NA,NA,NA,NA,NA,-0.519276595744681,NA,NA
"536",1967,"Sub-Saharan Africa",NA,NA,0.00517566672665622,-0.535333118083003,NA,NA,-0.290421636030222,NA,NA,-0.174749163136633,NA,NA,NA,NA,NA,-0.562,NA,NA
"537",1968,"Sub-Saharan Africa",NA,NA,-0.00114748002786802,-0.568721441872356,NA,NA,-0.288848967633842,NA,NA,-0.21508283298309,NA,NA,NA,NA,NA,-0.55636170212766,NA,NA
"538",1969,"Sub-Saharan Africa",NA,NA,-0.0185064207254873,-0.641336237561976,NA,NA,-0.308851387330766,NA,NA,-0.234488134128157,NA,NA,NA,NA,NA,-0.627489361702128,NA,NA
"539",1970,"Sub-Saharan Africa",NA,NA,-0.0210963592508077,-0.625224759054338,NA,NA,-0.305545161964238,NA,NA,-0.273227712542607,NA,NA,NA,NA,NA,-0.621404255319149,NA,NA
"540",1971,"Sub-Saharan Africa",NA,NA,-0.0241730900132154,-0.648792322067969,NA,NA,-0.318180835147204,NA,NA,-0.263410634614806,NA,NA,NA,NA,NA,-0.558744680851064,NA,NA
"541",1972,"Sub-Saharan Africa",NA,NA,-0.030394495449038,-0.667494761655838,NA,NA,-0.349475403963046,NA,NA,-0.293753612615124,NA,NA,NA,NA,NA,-0.560808510638298,NA,NA
"542",1973,"Sub-Saharan Africa",NA,NA,-0.0262192523099513,-0.671522631282747,NA,NA,-0.366039265700302,NA,NA,-0.303744304461263,NA,NA,NA,NA,NA,-0.50736170212766,NA,NA
"543",1974,"Sub-Saharan Africa",NA,NA,0.0386604969839568,-0.648724436624819,NA,NA,-0.399166989174813,NA,NA,-0.302828885619121,NA,NA,NA,NA,NA,-0.32636170212766,NA,NA
"544",1975,"Sub-Saharan Africa",NA,NA,0.213133943916829,-0.616874849546869,NA,NA,-0.402244070209007,NA,NA,-0.295994810470024,NA,NA,NA,NA,NA,-0.412489361702128,NA,NA
"545",1976,"Sub-Saharan Africa",NA,NA,0.236563221628004,-0.606997517568521,NA,NA,-0.416451018813688,NA,NA,-0.27417469755172,NA,NA,NA,NA,NA,-0.445893617021277,NA,NA
"546",1977,"Sub-Saharan Africa",NA,NA,0.253675420034343,-0.630938450519477,NA,NA,-0.437630502102234,NA,NA,-0.304304603924988,NA,NA,NA,NA,NA,-0.445021276595745,NA,NA
"547",1978,"Sub-Saharan Africa",NA,NA,0.231520986897989,-0.635022891349011,NA,NA,-0.447385503678721,NA,NA,-0.322881293187081,NA,NA,NA,NA,NA,-0.509936170212766,NA,NA
"548",1979,"Sub-Saharan Africa",NA,NA,0.207938988490632,-0.6302256533664,NA,NA,-0.358051948973246,NA,NA,-0.308384531005915,NA,NA,NA,NA,NA,-0.511510638297872,NA,NA
"549",1980,"Sub-Saharan Africa",NA,NA,0.326651301298836,-0.507669799999313,NA,NA,-0.301060480031424,NA,NA,-0.194406993617464,NA,NA,NA,NA,NA,-0.469170212765957,NA,NA
"550",1981,"Sub-Saharan Africa",NA,NA,0.346884104052047,-0.522016256985047,NA,NA,-0.322076288796875,NA,NA,-0.173170854788112,NA,NA,NA,NA,NA,-0.495234042553191,NA,NA
"551",1982,"Sub-Saharan Africa",NA,NA,0.355088103660347,-0.550279229816563,NA,NA,-0.306821823244382,NA,NA,-0.168546411326945,NA,NA,NA,NA,NA,-0.538404255319149,NA,NA
"552",1983,"Sub-Saharan Africa",NA,NA,0.358376036278344,-0.566990363072027,NA,NA,-0.311699324032626,NA,NA,-0.176651024696601,NA,NA,NA,NA,NA,-0.527851063829787,NA,NA
"553",1984,"Sub-Saharan Africa",NA,NA,0.350126379152305,-0.562102611165216,NA,NA,-0.324073117978639,NA,NA,-0.147097200870543,NA,NA,NA,NA,NA,-0.529340425531915,NA,NA
"554",1985,"Sub-Saharan Africa",NA,NA,0.335127432645633,-0.555189610204425,NA,NA,-0.327903101819071,NA,NA,-0.104877452547604,NA,NA,NA,NA,NA,-0.526872340425532,NA,NA
"555",1986,"Sub-Saharan Africa",NA,NA,0.330788032607641,-0.538263506378985,NA,NA,-0.309309675995433,NA,NA,-0.0788748225057188,NA,NA,NA,NA,NA,-0.523829787234042,NA,NA
"556",1987,"Sub-Saharan Africa",NA,NA,0.328557806918546,-0.533330497510073,NA,NA,-0.299882023465137,NA,NA,-0.0366313995575515,NA,NA,NA,NA,NA,-0.458829787234042,NA,NA
"557",1988,"Sub-Saharan Africa",NA,NA,0.330205629842629,-0.531825703520245,NA,NA,-0.291338213359557,NA,NA,-0.0256463734518446,NA,NA,NA,NA,NA,-0.445872340425532,NA,NA
"558",1989,"Sub-Saharan Africa",NA,NA,0.327665793445484,-0.518452271219664,NA,NA,-0.284136534343359,NA,NA,-0.0745186914638006,NA,NA,NA,NA,NA,-0.172382978723404,NA,NA
"559",1990,"Sub-Saharan Africa",NA,NA,0.42803929020793,-0.216599648252481,NA,NA,-0.243676192234173,NA,NA,0.190021570831822,NA,NA,NA,NA,NA,0.185127659574468,NA,NA
"560",1991,"Sub-Saharan Africa",NA,NA,0.486687900996847,-0.0431523410038242,NA,NA,-0.180399621605488,NA,NA,0.417921404816526,NA,NA,NA,NA,NA,0.363340425531915,NA,NA
"561",1992,"Sub-Saharan Africa",NA,NA,0.542169744708694,0.0896655285194621,NA,NA,-0.0819330285112888,NA,NA,0.558430305543617,NA,NA,NA,NA,NA,0.204191489361702,NA,NA
"562",1993,"Sub-Saharan Africa",NA,NA,0.57424560752755,0.13767185106715,NA,NA,-0.019409360688842,NA,NA,0.641978057972582,NA,NA,NA,NA,NA,0.167468085106383,NA,NA
"563",1994,"Sub-Saharan Africa",NA,NA,0.611156831608871,0.147379469437622,NA,NA,0.000764797306735754,NA,NA,0.668067494973636,NA,NA,NA,NA,NA,0.231191489361702,NA,NA
"564",1995,"Sub-Saharan Africa",NA,NA,0.607971374428908,0.165007056175614,NA,NA,0.00280600047031674,NA,NA,0.732280970133217,NA,NA,NA,NA,NA,0.137425531914894,NA,NA
"565",1996,"Sub-Saharan Africa",NA,NA,0.611160152099079,0.187160339123616,NA,NA,0.0591900550708734,NA,NA,0.751094405647588,NA,NA,NA,NA,NA,0.0934468085106382,NA,NA
"566",1997,"Sub-Saharan Africa",NA,NA,0.577065007610598,0.159791191293576,NA,NA,0.0736457889506601,NA,NA,0.71926781779966,NA,NA,NA,NA,NA,0.0831489361702127,NA,NA
"567",1998,"Sub-Saharan Africa",NA,NA,0.590437993173716,0.158603196038449,NA,NA,0.0792674632372437,NA,NA,0.732983317348309,NA,NA,NA,NA,NA,0.0619361702127658,NA,NA
"568",1999,"Sub-Saharan Africa",NA,NA,0.605948358821533,0.157290744137546,NA,NA,0.0833833319113496,NA,NA,0.735903187793073,NA,NA,NA,NA,NA,0.0445531914893616,NA,NA
"569",2000,"Sub-Saharan Africa",NA,NA,0.590499261187045,0.205659122382034,NA,NA,0.1115920903851,NA,NA,0.779788051423702,NA,NA,NA,NA,NA,-0.00940425531914897,NA,NA
"570",2001,"Sub-Saharan Africa",NA,NA,0.589536252619501,0.202683477123952,NA,NA,0.115641034365318,NA,NA,0.808623744951183,NA,NA,NA,NA,NA,0.0415106382978723,NA,NA
"571",2002,"Sub-Saharan Africa",NA,NA,0.597301233584131,0.213567776509028,NA,NA,0.201304642541831,NA,NA,0.80319436423227,NA,NA,NA,NA,NA,0.0690212765957446,NA,NA
"572",2003,"Sub-Saharan Africa",NA,NA,0.601002720586877,0.225572185706081,NA,NA,0.248085003569474,NA,NA,0.818219859710191,NA,NA,NA,NA,NA,0.0350638297872339,NA,NA
"573",2004,"Sub-Saharan Africa",NA,NA,0.607002904837995,0.247533126565157,NA,NA,0.245274166426182,NA,NA,0.844364537503443,NA,NA,NA,NA,NA,-0.0138936170212766,NA,NA
"574",2005,"Sub-Saharan Africa",-0.175961138214474,-0.453419424938353,0.590577969511697,0.277674263323828,0.124287433375881,0.039418234465252,0.304240641280022,NA,NA,0.844048875833739,-0.192886774073418,0.0504830488398677,-0.22539918057888,NA,NA,-0.0135957446808511,NA,NA
"575",2006,"Sub-Saharan Africa",NA,NA,0.588119635291976,0.274517590217345,NA,NA,0.356256404719743,NA,NA,0.849225727216888,NA,NA,NA,NA,NA,0.0159999999999999,NA,NA
"576",2007,"Sub-Saharan Africa",-0.037115746615838,-0.535463630862564,0.583268088486941,0.269776923437359,0.153589025920881,0.0269464362329128,0.365553117631563,NA,NA,0.854828721854138,-0.152941529219032,0.0563780107295476,-0.224884429467284,NA,NA,0.11836170212766,NA,NA
"577",2008,"Sub-Saharan Africa",NA,NA,0.583508711458059,0.260284275636862,NA,NA,0.351673518073072,NA,NA,0.853147823462963,NA,NA,NA,NA,-0.0460108735738592,0.155574468085106,-0.193408010169401,0.499128339290619
"578",2009,"Sub-Saharan Africa",-0.00529011188914629,-0.391346651530852,0.578288562090509,0.268373957612256,-0.00792348263392887,-0.0556823209805978,0.333832995055672,NA,NA,0.838666844365282,-0.200627823695812,0.0144288284941625,-0.146168078207237,NA,NA,0.182574468085106,NA,0.483291214704514
"579",2010,"Sub-Saharan Africa",NA,NA,0.587098719095753,0.277583749399628,NA,NA,0.31677810974913,NA,NA,0.880081655430476,NA,NA,NA,NA,0.341196281320031,0.26936170212766,0.00590645921073821,0.551684409379959
"580",2011,"Sub-Saharan Africa",-0.022364253660704,-0.31276972649698,0.567826654971093,0.258632396520208,0.0744325940796345,-0.0105505550754611,0.326673105279414,NA,NA,0.864152742830146,-0.147762118957509,0.0770570776749645,-0.118015034187701,NA,NA,0.302833333333333,NA,0.555095353547265
"581",2012,"Sub-Saharan Africa",NA,NA,0.566596816890249,0.241139402101796,NA,NA,0.310557781384173,NA,NA,0.86757586346812,NA,NA,NA,NA,-0.107336141102868,0.1860625,-0.392900359916061,0.467714230418205
"582",2013,"Sub-Saharan Africa",-0.123573663116342,-0.277099312886809,0.537880589987422,0.275449600780594,0.048696320106646,-0.0156670930575791,0.391103074407919,NA,NA,0.827634304602,-0.114721053496069,0.0810823032246226,-0.157299051508555,NA,0.234655734424766,0.167416666666667,-0.106923470103785,0.528197959065437
"583",2014,"Sub-Saharan Africa",NA,NA,0.541063909896981,0.290294827202806,NA,NA,0.44159775594634,NA,NA,0.827356127755573,NA,NA,NA,NA,NA,0.199229166666667,NA,0.536241713798407
"584",2015,"Sub-Saharan Africa",-0.139154300053676,-0.29239201546354,0.543188646380949,0.260825944901998,-0.0593960305799059,-0.0839214148521901,0.441865454721892,0.0992070583849949,0.10428885205052,0.83911682665173,-0.127937479680645,0.0793307226981881,-0.167376171085829,0.200864063503937,0.446650316406084,0.427604166666667,0.0137587705526447,0.571459675988843
"585",2016,"Sub-Saharan Africa",NA,NA,0.553295138688899,0.246135817860316,NA,NA,0.417605253187528,NA,NA,0.837146407322873,NA,NA,NA,NA,0.711700096805919,0.405083333333333,0.339617693251065,0.589830213171594
"586",2017,"Sub-Saharan Africa",-0.136268083181246,-0.325273486126783,0.541520956042966,0.276147547992982,-0.126310342909676,-0.127070639223681,0.423929636759934,-0.270057923761859,-0.215227869221423,0.881523341462578,-0.147762118957509,0.064879633256946,-0.180867491148682,-0.0556398308412454,0.78267958403046,0.4270625,0.443868545989346,0.611645029650794
"587",2018,"Sub-Saharan Africa",NA,NA,0.586173088203985,0.292410825894331,NA,NA,0.423002875238052,NA,NA,0.885255547485472,NA,NA,NA,NA,0.696679435868436,0.390208333333333,0.370914141428781,0.605806469917297
"588",2019,"Sub-Saharan Africa",-0.0492483980554287,-0.337435739783529,0.601112929247628,0.289884921697118,-0.243380463586806,-0.201474574053056,0.417568881071284,-0.289371907884111,-0.262243681015975,0.911473715261201,-0.189716588124825,0.0218249916265822,-0.161732960800226,-0.195128584266532,0.728558296937169,0.48975,0.398965209790453,0.59582759652819
"589",2020,"Sub-Saharan Africa",NA,NA,0.563557212141139,0.238236827980438,NA,NA,0.381233136944103,NA,NA,0.897271241824186,NA,NA,NA,NA,0.573595639851729,0.162708333333333,0.175862349412545,0.546667028963566
"590",2021,"Sub-Saharan Africa",-0.0640854492403239,-0.317708429573112,0.56248347235507,0.215392904933721,-0.329806462696097,-0.289903576430978,0.396055501755623,-0.404467486735078,-0.30906883433583,0.867344049429432,-0.178036955682642,0.0126421845255734,-0.181460394835706,-0.227482742174473,0.418221560599313,0.0837083333333333,0.436767828132616,0.553856388976177
"591",2022,"Sub-Saharan Africa",NA,NA,0.607380317508198,0.232863742297772,NA,NA,0.323030476531375,NA,NA,0.821220782864936,NA,NA,NA,NA,0.46791361269839,0.0883541666666667,0.507078641756301,0.56244810964122
"592",2023,"Sub-Saharan Africa",-0.124033898520732,-0.325273918103229,0.560431936375049,0.216690506893935,-0.366196357057905,-0.313119056737965,0.280147751480378,-0.514459692767492,-0.486448562451855,0.803062016500962,-0.166357323240458,-0.0159778736689759,-0.20800984604631,-0.323399894103762,0.720648184105335,0.188042553191489,0.420186564668615,0.589466923269732
"593",1900,"Sub-Saharan Africa",NA,NA,-0.967001611790267,-0.700643977828762,NA,NA,-0.808132054109706,NA,NA,-0.568660467195224,NA,NA,NA,NA,NA,-1.5324,NA,NA
"594",1901,"Sub-Saharan Africa",NA,NA,-0.967001611790267,-0.700732606046208,NA,NA,-0.799252993429234,NA,NA,-0.568660467195224,NA,NA,NA,NA,NA,-1.5113,NA,NA
"595",1789,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.920807627940816,NA,NA,NA,NA,NA,NA,NA,NA
"596",1790,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"597",1791,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"598",1792,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"599",1793,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"600",1794,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"601",1795,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"602",1796,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"603",1797,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"604",1798,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"605",1799,"East Asia & Pacific",NA,NA,-0.942269329146756,NA,NA,NA,-1.13655345062426,NA,NA,-0.856888770339626,NA,NA,NA,NA,NA,NA,NA,NA
"606",1800,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"607",1801,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"608",1802,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"609",1803,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"610",1804,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"611",1805,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"612",1806,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"613",1807,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"614",1808,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"615",1809,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"616",1810,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"617",1811,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.12751861694939,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"618",1812,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.12751861694939,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"619",1813,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.12751861694939,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"620",1814,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"621",1815,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"622",1816,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"623",1817,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"624",1818,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"625",1819,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"626",1820,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"627",1821,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"628",1822,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.917310547585736,NA,NA,NA,NA,NA,NA,NA,NA
"629",1823,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"630",1824,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"631",1825,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"632",1826,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"633",1827,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"634",1828,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.13655345062426,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"635",1829,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"636",1830,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"637",1831,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"638",1832,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"639",1833,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"640",1834,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"641",1835,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"642",1836,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"643",1837,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"644",1838,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"645",1839,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"646",1840,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"647",1841,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"648",1842,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-1.03491157178201,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
"649",1843,"East Asia & Pacific",NA,NA,-1.00671857669611,NA,NA,NA,-0.735256254898928,NA,NA,-0.830678329698518,NA,NA,NA,NA,NA,NA,NA,NA
